family,lookback_min,state_bin,hold_min,N,WR,net,exp,PF,DD,LS,formal_pass,pooled_gate,era_gate,wr55_years,min_forward_exp,min_year_exp,min_year_wr,N_2022,WR_2022,net_2022,exp_2022,PF_2022,DD_2022,LS_2022,N_2023,WR_2023,net_2023,exp_2023,PF_2023,DD_2023,LS_2023,N_2024,WR_2024,net_2024,exp_2024,PF_2024,DD_2024,LS_2024
DRIVE,240,MID,960,360,41.66666666666667,-610.5940929949936,-1.696094702763871,0.699928375003216,651.4728260094355,9,False,False,False,0,-0.8351908247190876,-4.258423935599807,38.01652892561984,121,38.01652892561984,-515.2692962075766,-4.258423935599807,0.5160994732854672,523.383548013093,9,131,41.98473282442748,-5.1241877177556,-0.039115936776760306,0.98881870681434,76.68089957111832,7,108,45.370370370370374,-90.20060906966145,-0.8351908247190876,0.8237308105221811,139.92662014448126,6
RANGE_POS,60,MID,60,347,35.73487031700288,-265.0157351019336,-0.7637341069219988,0.541588494348175,321.93898454416995,17,False,False,False,0,-0.8352838754203793,-0.8352838754203793,31.746031746031743,121,36.36363636363637,-81.47333720161349,-0.6733333653025908,0.6620705735892083,136.78009840407782,8,126,31.746031746031743,-100.0140103582822,-0.7937619869704937,0.42527793242773293,106.95602369817304,17,100,40.0,-83.52838754203793,-0.8352838754203793,0.48755686612195087,85.14487578181,6
RV,30,HIGH,120,254,42.91338582677165,-169.72308240281802,-0.6682011118221182,0.754800065717628,248.34582910714926,10,False,False,False,0,-0.8362592331446391,-1.0160979317077246,35.55555555555556,122,40.16393442622951,-123.96394766834239,-1.0160979317077246,0.709919549981291,201.2358994733911,10,45,35.55555555555556,-37.63166549150876,-0.8362592331446391,0.5589849414158403,50.88429477134238,5,87,50.57471264367817,-8.127469242966903,-0.093419186700769,0.9547239946649736,32.906112059049136,6
RV,240,LOW,60,602,30.730897009966778,-506.4427061325769,-0.8412669537085995,0.4003607288773898,513.5128435210934,13,False,False,False,0,-0.8425634191785583,-1.0095210571321906,29.86111111111111,122,30.327868852459016,-123.16156897012725,-1.0095210571321906,0.3799762360530075,130.2317063586433,9,288,29.86111111111111,-221.50896068016652,-0.7691283356950227,0.37835543443698644,222.01298682128686,13,192,32.29166666666667,-161.7721764822832,-0.8425634191785583,0.441416642050291,161.77217648228316,10
RANGE_POS,15,HIGH,240,377,47.48010610079575,-231.25345836499648,-0.6134043988461445,0.804632543487851,262.0422319481781,7,False,False,False,0,-0.8426198552004398,-0.9449287379717882,43.30708661417323,122,50.81967213114754,-115.28130603255816,-0.9449287379717882,0.779418791338046,142.69197460216847,5,128,48.4375,-8.959430721982443,-0.06999555251548784,0.9668017245477106,70.6114771547908,5,127,43.30708661417323,-107.01272161045586,-0.8426198552004398,0.7264382242396982,165.52156351052582,7
TREND,360,HIGH,240,325,44.0,-230.405862722326,-0.7089411160686954,0.8065050576628999,236.85176577983083,7,False,False,False,0,-0.8430920729917876,-1.2159189889154203,40.67796610169492,122,42.62295081967213,-148.34211664768128,-1.2159189889154203,0.7463261755915537,153.59016396024145,5,85,50.588235294117645,17.421118538386217,0.2049543357457202,1.0825212758270009,80.47015396249319,4,118,40.67796610169492,-99.48486461303094,-0.8430920729917876,0.7480588618572269,170.00082257863068,7
RV,30,MID,60,332,38.25301204819277,-234.52004883693388,-0.7063856892678732,0.6176511472385259,248.82704553947053,15,False,False,False,0,-0.843482267118506,-0.843482267118506,31.818181818181817,121,41.32231404958678,-93.02490815182124,-0.7688008938167045,0.6671699640005779,124.68916819864471,8,88,31.818181818181817,-74.22643950642853,-0.843482267118506,0.49397630846765295,74.73046564754893,15,123,39.83739837398374,-67.26870117868411,-0.5469000095827976,0.6406284153946733,74.08853757636241,8
DRIVE,30,LOW,240,385,44.935064935064936,-466.77325667162825,-1.2123980692769565,0.6123078989644806,533.0442663276053,13,False,False,False,0,-0.8448150851549061,-2.078680346215574,39.34426229508197,122,39.34426229508197,-253.59900223830002,-2.078680346215574,0.5023373570662434,293.46854356288077,13,127,41.732283464566926,-107.29151581467308,-0.8448150851549061,0.6430936199853329,152.45998156760265,9,136,52.94117647058824,-105.88273861865525,-0.7785495486665828,0.7311145673176983,165.90991053829097,5
RANGE_POS,60,LOW,120,379,41.42480211081794,-329.5471747553885,-0.8695176114917902,0.5745379746789717,365.16343475441835,8,False,False,False,1,-0.8452122756487694,-1.529134228211056,32.78688524590164,122,32.78688524590164,-186.55437584174885,-1.529134228211056,0.45193216652638507,186.55437584174885,7,127,34.645669291338585,-107.34195900739373,-0.8452122756487694,0.4566690672577449,113.27099657366409,8,130,56.15384615384615,-35.65083990624588,-0.27423723004804523,0.8493295999296753,86.1917677805475,7
TREND,360,MID,60,423,30.260047281323878,-310.6276212926159,-0.7343442583749785,0.49061112313929006,357.04084758018894,11,False,False,False,0,-0.8472024878469445,-0.8472024878469445,25.41436464088398,121,32.231404958677686,-100.35286209839771,-0.8293624966809728,0.5237865026861526,134.36235632608333,8,181,25.41436464088398,-153.34365030029696,-0.8472024878469445,0.31612573556904106,153.84767644141735,11,121,35.53719008264463,-56.93110889392127,-0.4705050321811675,0.674392507712921,69.33484095380845,7
TREND,30,HIGH,60,311,34.40514469453376,-255.1173484912893,-0.8203130176568788,0.5889788769881226,273.9123568152627,14,False,False,False,0,-0.8481496789434667,-0.896804892881086,31.48148148148148,122,37.704918032786885,-109.4101969314925,-0.896804892881086,0.6491856417511109,150.85934312835693,6,81,33.33333333333333,-68.7001239944208,-0.8481496789434667,0.4421633120910848,80.58031004901103,14,108,31.48148148148148,-77.007027565376,-0.7130280330127408,0.5852302652072993,78.62351580514805,12
DRIVE,240,MID,120,360,36.388888888888886,-387.7933491755937,-1.0772037477099825,0.48641726319566253,416.5994623232174,12,False,False,False,0,-0.8488407487927504,-1.6448817412069903,33.057851239669425,121,33.057851239669425,-199.03069068604583,-1.6448817412069903,0.44629659406194055,212.80070128541678,12,131,37.404580152671755,-97.08785761993082,-0.7411286841216093,0.503312805052761,107.6994885882274,7,108,38.88888888888889,-91.67480086961704,-0.8488407487927504,0.541970187198587,107.97220437306964,7
DRIVE,30,LOW,60,385,37.142857142857146,-271.9974502091323,-0.7064868836600838,0.5681124782836455,328.5605890384546,16,False,False,False,0,-0.8505206992567728,-0.8691508914811913,27.559055118110237,122,40.16393442622951,-106.03640876070534,-0.8691508914811913,0.58548470918962,121.567898625062,13,127,27.559055118110237,-108.01612880561014,-0.8505206992567728,0.3556860536199025,116.81621097909522,16,136,43.38235294117647,-57.94491264281684,-0.4260655341383591,0.7191697858514503,98.97656160778254,9
RANGE_POS,360,MID,60,344,30.813953488372093,-258.61236299851726,-0.7517801249956897,0.5439062057620875,290.511222271286,14,False,False,False,0,-0.8550384404518484,-0.8550384404518484,26.01626016260163,121,33.057851239669425,-76.64987332431662,-0.6334700274736911,0.7000365813371097,107.72324527367476,8,123,26.01626016260163,-105.16972817557735,-0.8550384404518484,0.3140689165190954,105.16972817557735,13,100,34.0,-76.79276149862328,-0.7679276149862327,0.5144645097391517,77.6182488220338,7
EFFICIENCY,120,MID,60,374,33.155080213903744,-330.52277701067885,-0.8837507406702643,0.49470421435487205,361.9736416199821,15,False,False,False,0,-0.8581590612584747,-1.1369449574237234,26.77165354330709,121,35.53719008264463,-137.57033984827052,-1.1369449574237234,0.5166905927551,159.08217679236532,5,127,26.77165354330709,-108.98620077982629,-0.8581590612584747,0.36292080906901003,110.94490125112861,15,126,37.301587301587304,-83.96623638258207,-0.666398701449064,0.5767902787058514,94.0785221362322,7
RANGE_POS,15,HIGH,120,377,40.05305039787798,-306.16087593542636,-0.8120978141523245,0.6536051174194282,353.142747354412,10,False,False,False,0,-0.8587598440064141,-1.311582666994686,38.582677165354326,122,40.98360655737705,-160.0130853733517,-1.311582666994686,0.6081966282530031,202.84736825921152,8,128,40.625,-37.085290373260165,-0.28972883104109504,0.7988643997101567,50.89907217412469,7,127,38.582677165354326,-109.0625001888146,-0.8587598440064141,0.6253026662902044,121.74827543224059,6
RANGE_POS,360,HIGH,120,346,34.104046242774565,-326.32323132714697,-0.9431307263790375,0.5988232302101264,368.8325407882736,10,False,False,False,0,-0.8631038271350323,-1.5349566074910805,29.508196721311474,122,29.508196721311474,-187.2647061139118,-1.5349566074910805,0.5336032833644184,208.42792157892737,10,103,37.86407766990291,-34.6229621298963,-0.3361452633970515,0.7904826738186862,60.13250788429024,10,121,35.53719008264463,-104.4355630833389,-0.8631038271350323,0.5765843661571376,137.09875225893623,9
RV,360,MID,60,291,39.86254295532646,-174.19350904957298,-0.5986031238816941,0.6584671698742924,211.73391124922074,11,False,False,False,0,-0.8634063223573573,-0.8634063223573573,33.33333333333333,121,41.32231404958678,-47.434450455601905,-0.3920202516991893,0.7896901200350593,89.5268053220512,10,48,33.33333333333333,-21.423487266373463,-0.4463226513827805,0.6286719396794199,31.61165421122708,10,122,40.98360655737705,-105.33557132759759,-0.8634063223573573,0.5355465947811173,125.24168208869563,11
DRIVE,15,LOW,360,398,44.72361809045226,-595.8830424290254,-1.4971935739422748,0.5990453200962346,663.4029833427529,8,False,False,False,0,-0.8641667793266219,-2.9667131541171883,38.52459016393443,122,38.52459016393443,-361.93900480229695,-2.9667131541171883,0.45558745380985677,375.1045369462201,6,138,42.7536231884058,-119.25501554707382,-0.8641667793266219,0.6679886630510604,189.22556248947035,8,138,52.17391304347826,-114.68902207965468,-0.8310798701424252,0.7518338526883953,201.43474928826066,7
TREND,60,HIGH,240,327,42.813455657492355,-227.26606258371638,-0.6950032494914874,0.7993905113882193,257.2097945952235,8,False,False,False,0,-0.8644620553582033,-1.333668061480397,40.98360655737705,122,40.98360655737705,-162.70750350060845,-1.333668061480397,0.6988551213019543,217.76974229127325,8,87,45.97701149425287,37.44796344916003,0.430436361484598,1.1830414025484122,79.23363865990706,6,118,42.3728813559322,-102.006522532268,-0.8644620553582033,0.7370925978955245,126.13161363223378,5
DRIVE,240,HIGH,60,349,31.51862464183381,-227.87781203851512,-0.6529450201676651,0.6229567385406451,271.0552883294122,20,False,False,False,0,-0.8645811255097197,-0.8645811255097197,29.126213592233007,122,32.78688524590164,-51.721034844713444,-0.423942908563225,0.7839656487468696,94.89851113561055,15,103,29.126213592233007,-68.9487176305964,-0.6694050255397709,0.5263828523313508,72.02407380436871,20,124,32.25806451612903,-107.20805956320524,-0.8645811255097197,0.5113377110959926,108.98680006198985,10
DRIVE,240,MID,60,360,30.0,-357.4867667889441,-0.9930187966359559,0.4386676595398726,366.50675775020244,12,False,False,False,0,-0.865544431591781,-1.2765799971817084,28.24427480916031,121,31.40495867768595,-154.46617965898673,-1.2765799971817084,0.47151446804710045,154.46617965898673,9,131,28.24427480916031,-113.38632053852331,-0.865544431591781,0.32779645882960556,114.03156724907242,10,108,30.555555555555557,-89.63426659143407,-0.8299469128836487,0.4904094304378791,98.65425755269221,9
RANGE_POS,15,LOW,60,384,36.97916666666667,-225.3574055853519,-0.5868682437118539,0.613319616942659,272.13857220655717,13,False,False,False,0,-0.8679797193828681,-0.8679797193828681,27.611940298507463,122,41.80327868852459,-60.21839113716713,-0.49359336997677977,0.7214263098027135,90.13317449227154,6,134,27.611940298507463,-116.30928239730433,-0.8679797193828681,0.34722212909249806,123.55190261533393,13,128,42.1875,-48.82973205088045,-0.38148228164750353,0.7408978794095737,68.08175527147259,6
EFFICIENCY,120,HIGH,60,358,37.988826815642454,-265.5513925602654,-0.7417636663694565,0.6060736772297817,316.41127662500656,12,False,False,False,0,-0.869395560328915,-0.869395560328915,33.92857142857143,122,41.80327868852459,-84.70244401028474,-0.6942823279531536,0.6960963758773949,112.74917118412418,6,112,33.92857142857143,-97.37230275683848,-0.869395560328915,0.4384553382045002,97.37230275683858,9,124,37.903225806451616,-83.47664579314215,-0.6731987563963077,0.6239769174023745,107.78381758481125,12
DRIVE,30,LOW,120,385,39.48051948051948,-370.7198552768982,-0.9629087150049305,0.5592445318278231,420.2926115755912,10,False,False,False,0,-0.8767942763910209,-1.390383309704798,34.42622950819672,122,34.42622950819672,-169.62676378398535,-1.390383309704798,0.5046668542021975,201.16424428224974,10,127,35.43307086614173,-111.35287310165965,-0.8767942763910209,0.47912180175073493,127.63429421107718,6,136,47.794117647058826,-89.74021839125314,-0.6598545469945084,0.6849805825551583,108.52422240731921,6
EFFICIENCY,240,LOW,120,361,35.18005540166205,-429.7918428257336,-1.1905591214009241,0.44708758916890506,458.4777695961815,13,False,False,False,0,-0.8771354385304362,-1.8617546730230352,31.147540983606557,122,31.147540983606557,-227.1340701088103,-1.8617546730230352,0.37893080320226197,240.90408070818125,13,132,36.36363636363637,-108.80428079416663,-0.8242748545012624,0.4723435980067881,120.47523799335457,7,107,38.31775700934579,-93.85349192275667,-0.8771354385304362,0.5430831450629725,110.03070904903349,11
EFFICIENCY,60,LOW,60,348,35.63218390804598,-255.49400040598522,-0.7341781620861644,0.5537409516173577,291.7585317668966,20,False,False,False,0,-0.8773677572792289,-0.8773677572792289,26.01626016260163,122,45.08196721311475,-77.6125384099239,-0.6361683476223271,0.6831397458866417,114.71217011587012,7,123,26.01626016260163,-107.91623414534516,-0.8773677572792289,0.3265194665635899,108.42026028646555,14,103,35.92233009708738,-69.96522785071612,-0.6792740568030691,0.5819099465875185,74.75494307352234,20
RANGE_POS,240,HIGH,120,339,35.9882005899705,-271.5852409856567,-0.8011364040874829,0.6528427729454445,319.32224136144896,11,False,False,False,0,-0.8806523455859608,-1.2841588451599195,32.78688524590164,122,32.78688524590164,-156.6673791095102,-1.2841588451599195,0.6028390186913573,184.26414948536936,11,103,38.83495145631068,-14.52349447934699,-0.14100480077035912,0.9016432349361797,35.77126969681215,8,114,36.84210526315789,-100.39436739679954,-0.8806523455859608,0.5820077397398692,120.65309799551781,7
TREND,15,LOW,60,371,40.43126684636118,-216.64104766348981,-0.583938133863854,0.6471021606591858,288.51473187176634,10,False,False,False,0,-0.8816607617930033,-0.8816607617930033,30.08849557522124,122,45.08196721311475,-44.60229274993752,-0.36559256352407804,0.8121013946865406,91.83314725885847,7,113,30.08849557522124,-99.62766608260938,-0.8816607617930033,0.369732405100798,100.13169222372971,10,136,44.85294117647059,-72.41108883094296,-0.53243447669811,0.668516314686257,97.05391853029826,10
RV,120,MID,240,308,45.77922077922078,-314.987162180473,-1.0226855914950421,0.6978904256607154,335.9227520147474,10,False,False,False,0,-0.885441973078667,-1.900173592660391,42.97520661157025,121,42.97520661157025,-229.92100471190733,-1.900173592660391,0.5501672611968612,235.5609572592643,7,63,46.03174603174603,24.72864719318908,0.39251820941569965,1.1617961645330297,53.62109419017417,10,124,48.38709677419355,-109.79480466175471,-0.885441973078667,0.7100451499678335,131.93525605596605,6
RANGE_POS,120,MID,120,376,39.361702127659576,-284.6294665041238,-0.7569932619790527,0.6369012868894531,355.74211475570496,13,False,False,False,0,-0.8873386990152485,-0.8873386990152485,36.80555555555556,121,41.32231404958678,-77.8564870486635,-0.6434420417244917,0.7406818458535213,139.65742306401123,10,144,36.80555555555556,-127.77677265819578,-0.8873386990152485,0.5224111946915939,137.84611853153564,8,111,40.54054054054054,-78.99620679726452,-0.7116775387140948,0.6344614137355998,96.44918328006668,6
EFFICIENCY,60,HIGH,60,341,33.137829912023456,-309.08507198258786,-0.9064078357260641,0.5280495948451334,380.0882637866882,19,False,False,False,0,-0.900887170179313,-1.0778255930789074,29.47368421052631,122,32.78688524590164,-131.4947223556267,-1.0778255930789074,0.5595113394504112,160.51981982091425,12,95,29.47368421052631,-85.58428116703473,-0.900887170179313,0.36883910340091,86.30243101499798,19,124,36.29032258064516,-92.00606845992645,-0.741984423063923,0.5832903001111229,134.59133242685212,8
RV,30,LOW,120,510,37.05882352941177,-427.1727213320605,-0.8375935712393343,0.5291147967668413,427.9346845139698,10,False,False,False,0,-0.901115293454346,-1.4681451149667484,29.508196721311474,122,29.508196721311474,-179.1137040259433,-1.4681451149667484,0.37198179126361197,179.11370402594332,10,232,39.224137931034484,-107.48503152723929,-0.4632975496863762,0.6572552139271572,144.59686769653285,8,156,39.743589743589745,-140.57398577887798,-0.901115293454346,0.5441299244146426,141.33594896078748,7
RV,15,MID,240,383,45.69190600522193,-354.20543676651903,-0.9248183727585353,0.7209537546784377,358.3153026396784,6,False,False,False,0,-0.9065530076551231,-1.8970970949558996,41.0958904109589,121,46.28099173553719,-229.54874848966386,-1.8970970949558996,0.5794383049202216,236.41575932762538,6,116,50.86206896551724,7.700050840792817,0.06637974862752428,1.0288271420311579,74.57198253988628,6,146,41.0958904109589,-132.35673911764798,-0.9065530076551231,0.7100093806082501,162.5071036397576,6
